ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;20
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;8
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;CANT;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLAVE;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;INSTRUMENTOS DE PÚA ;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;14
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;CANT;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;SAXOFÓN;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;TROMBÓN;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;ARPA;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;CLAVE;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;INSTRUMENTOS DE PÚA ;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;10
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;CANT;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;CONTRABAJO;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;TROMBÓN;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;VIOLONCELLO;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;ÓRGANO;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;INSTRUMENTOS DE PÚA ;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;11
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA;VIOLONCELLO;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPA;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;2
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;2
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;2
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;5
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;11
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;3
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;4
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;2
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;2
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;12
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;3
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;4
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;1
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;5
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;3
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;3
2019-2020;03;ALICANTE/ALACANT;03063;DÉNIA;03011458;CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;1
